CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
France,FRA,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,2006,870224000000.0
France,FRA,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,2006,-0.8355514882636991
France,FRA,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,2006,-7514051100.0
France,FRA,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,2006,-15485000000.0
France,FRA,External balance on goods and services (current US$),NE.RSB.GNFS.CD,2006,-19426671684.8576
France,FRA,External resources for health (% of total expenditure on health),SH.XPD.EXTR.ZS,2006,0.0
France,FRA,"Female legislators, senior officials and managers (% of total)",SG.GEN.LSOM.ZS,2006,37.8768009602911
France,FRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2006,2.0
France,FRA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2006,121.171503217889
France,FRA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,2006,190.39399276907398
France,FRA,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,2006,1753350914530.98
France,FRA,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,2006,1513967000000.0
France,FRA,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,2006,1439283000000.0
France,FRA,Final consumption expenditure (current US$),NE.CON.TOTL.CD,2006,1805649228453.14
France,FRA,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,2006,77.6619882618101
France,FRA,"Final consumption expenditure, etc. (annual % growth)",NE.CON.TETC.KD.ZG,2006,1.93437248724852
France,FRA,"Final consumption expenditure, etc. (constant 2005 US$)",NE.CON.TETC.KD,2006,1752987245837.54
France,FRA,"Final consumption expenditure, etc. (constant LCU)",NE.CON.TETC.KN,2006,1513650000000.0
France,FRA,"Final consumption expenditure, etc. (current LCU)",NE.CON.TETC.CN,2006,1439284000000.0
France,FRA,"Final consumption expenditure, etc. (current US$)",NE.CON.TETC.CD,2006,1805650483000.88
France,FRA,Fixed broadband subscriptions,IT.NET.BBND,2006,12711000.0
France,FRA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2006,20.5529159649622
France,FRA,Fixed telephone subscriptions,IT.MLT.MAIN,2006,34125000.0
France,FRA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2006,55.178055015682
France,FRA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,2006,10.4492189892211
France,FRA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,2006,7.432481124281669
France,FRA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,2006,96.37
France,FRA,"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,2006,13.875404906251399
France,FRA,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,2006,51416740927.0
France,FRA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2006,3.39549678441642
France,FRA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2006,78945704919.8979
France,FRA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.GD.ZS,2006,5.60693900015486
France,FRA,Forest area (% of land area),AG.LND.FRST.ZS,2006,29.172541256054203
France,FRA,Forest area (sq. km),AG.LND.FRST.K2,2006,157620.0
France,FRA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,2006,0.098390446604159
France,FRA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2006,51.8180311893114
France,FRA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2006,4.29418425785262
France,FRA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,2006,14.8565832917175
France,FRA,GDP (constant LCU),NY.GDP.MKTP.KN,2006,1968919000000.0
France,FRA,GDP (current LCU),NY.GDP.MKTP.CN,2006,1853267000000.0
France,FRA,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,2006,2256014844636.66
France,FRA,GDP at market prices (current US$),NY.GDP.MKTP.CD,2006,2325011918203.49
France,FRA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2006,94.12611691999521
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,2.37494689958575
France,FRA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,2006,35460.0133866432
France,FRA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2006,30947.4444564041
France,FRA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2006,29129.627752785498
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2006,36544.5085344191
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2006,1.66368007586041
France,FRA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,2006,36998.8584764948
France,FRA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2006,32287.0779685654
France,FRA,GDP per person employed (constant 1990 PPP $),SL.GDP.PCAP.EM.KD,2006,52628.0
France,FRA,GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,2006,8.82349292500118
France,FRA,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,2006,7.69982685291721
France,FRA,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,2006,2353918286703.86
France,FRA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2006,2054148327379.42
France,FRA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,2006,22.581365771904398
France,FRA,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,2006,1.34932704132314
France,FRA,General government final consumption expenditure (constant 2005 US$),NE.CON.GOVT.KD,2006,510798843718.466
France,FRA,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,2006,445859000000.0
France,FRA,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,2006,418493000000.0
France,FRA,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,2006,525019445489.901
France,FRA,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,2006,-69.3892716245236
France,FRA,GINI index (World Bank estimate),SI.POV.GINI,2006,29.92
France,FRA,GNI (constant 2005 US$),NY.GNP.MKTP.KD,2006,2301196688076.07
France,FRA,GNI (constant LCU),NY.GNP.MKTP.KN,2006,2008328969947.86
France,FRA,GNI (current LCU),NY.GNP.MKTP.CN,2006,1890541000000.0
France,FRA,GNI (current US$),NY.GNP.MKTP.CD,2006,2371773930498.06
France,FRA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,2006,2.63079917923687
France,FRA,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,2006,36170.1810422345
France,FRA,GNI per capita (constant LCU),NY.GNP.PCAP.KN,2006,31566.8898759414
France,FRA,GNI per capita (current LCU),NY.GNP.PCAP.CN,2006,29715.500023136894
France,FRA,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,2006,1.9177547796123504
France,FRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2006,37960.0
France,FRA,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,2006,37745.66955155991
France,FRA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2006,32940.0
France,FRA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2006,2414820235743.29
France,FRA,"GNI, PPP (constant 2011 international $)",NY.GNP.MKTP.PP.KD,2006,2401431434911.55
France,FRA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2006,2095462571228.11
France,FRA,Goods and services expense (% of expense),GC.XPN.GSRV.ZS,2006,6.30482946845418
France,FRA,Goods and services expense (current LCU),GC.XPN.GSRV.CN,2006,51387000000.0
France,FRA,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,2006,484850000000.0
France,FRA,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,2006,512146000000.0
France,FRA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2006,5.442110061645511
France,FRA,Government expenditure per primary student as % of GDP per capita (%),SE.XPD.PRIM.PC.ZS,2006,17.169750213623
France,FRA,Government expenditure per secondary student as % of GDP per capita (%),SE.XPD.SECO.PC.ZS,2006,27.1214599609375
France,FRA,Government expenditure per tertiary student as % of GDP per capita (%),SE.XPD.TERT.PC.ZS,2006,33.6743392944336
France,FRA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2006,23.1735632264536
France,FRA,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,2006,3.8372537125654302
France,FRA,Gross capital formation (constant 2005 US$),NE.GDI.TOTL.KD,2006,512008959072.286
France,FRA,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,2006,462190000000.0
France,FRA,Gross capital formation (current LCU),NE.GDI.TOTL.CN,2006,429468000000.0
France,FRA,Gross capital formation (current US$),NE.GDI.TOTL.CD,2006,538788106887.467
France,FRA,Gross domestic income (constant 2005 US$),NY.GDY.TOTL.KD,2006,1477000000000.0
France,FRA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,2006,1960082213961.54
France,FRA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,2006,22.3380117381899
France,FRA,Gross domestic savings (constant LCU),NY.GDS.TOTL.KN,2006,339998770343.7
France,FRA,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,2006,413983000000.0
France,FRA,Gross domestic savings (current US$),NY.GDS.TOTL.CD,2006,519361435202.609
France,FRA,"Gross enrolment ratio, pre-primary, both sexes (%)",SE.PRE.ENRR,2006,115.159057617188
France,FRA,"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,2006,114.953399658203
France,FRA,"Gross enrolment ratio, pre-primary, male (%)",SE.PRE.ENRR.MA,2006,115.35507202148399
France,FRA,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2006,0.9964900016784672
France,FRA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,2006,107.73773193359399
France,FRA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,2006,107.123207092285
France,FRA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,2006,0.988929986953735
France,FRA,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,2006,108.32228851318399
France,FRA,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,2006,110.22796630859399
France,FRA,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,2006,110.318077087402
France,FRA,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,2006,1.00160002708435
France,FRA,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,2006,110.141899108887
France,FRA,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,2006,53.84840011596671
France,FRA,"Gross enrolment ratio, tertiary, female (%)",SE.TER.ENRR.FE,2006,60.1375198364258
France,FRA,"Gross enrolment ratio, tertiary, gender parity index (GPI)",SE.ENR.TERT.FM.ZS,2006,1.26126003265381
France,FRA,"Gross enrolment ratio, tertiary, male (%)",SE.TER.ENRR.MA,2006,47.6804008483887
France,FRA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,2006,22.3887329780328
France,FRA,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,2006,3.64534604321389
France,FRA,Gross fixed capital formation (constant 2005 US$),NE.GDI.FTOT.KD,2006,496149407905.061
France,FRA,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,2006,446443000000.0
France,FRA,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,2006,414923000000.0
France,FRA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,2006,520540710074.0179
France,FRA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,2006,100.835551488264
France,FRA,Gross national expenditure (constant 2005 US$),NE.DAB.TOTL.KD,2006,2265359517123.79
France,FRA,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,2006,1975840000000.0
France,FRA,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,2006,1868752000000.0
France,FRA,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2006,2344438589888.35
France,FRA,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,2006,94.5801279455826
France,FRA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,2006,22.6557889876621
France,FRA,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,2006,22.209106329774198
France,FRA,Gross savings (current LCU),NY.GNS.ICTR.CN,2006,419872260897.976
France,FRA,Gross savings (current US$),NY.GNS.ICTR.CD,2006,526749794126.177
France,FRA,Gross value added at factor cost (constant 2005 US$),NY.GDP.FCST.KD,2006,2027422210617.34
France,FRA,Gross value added at factor cost (constant LCU),NY.GDP.FCST.KN,2006,1767026000000.0
France,FRA,Gross value added at factor cost (current LCU),NY.GDP.FCST.CN,2006,1659580000000.0
France,FRA,Gross value added at factor cost (current US$),NY.GDP.FCST.CD,2006,2082022330949.69
France,FRA,Health expenditure per capita (current US$),SH.XPD.PCAP,2006,3871.53088112
France,FRA,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,2006,3422.30709024
France,FRA,"Health expenditure, private (% of GDP)",SH.XPD.PRIV.ZS,2006,2.42830124552799
France,FRA,"Health expenditure, public (% of GDP)",SH.XPD.PUBL.ZS,2006,8.42387060447201
France,FRA,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,2006,15.90135218
France,FRA,"Health expenditure, public (% of total health expenditure)",SH.XPD.PUBL,2006,77.62382241
France,FRA,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,2006,10.85217185
France,FRA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2006,21.4624230029354
France,FRA,High-technology exports (current US$),TX.VAL.TECH.CD,2006,81537776323.0
France,FRA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2006,7.2
France,FRA,Household final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,2006,2.2067387985777698
France,FRA,Household final consumption expenditure (constant 2005 US$),NE.CON.PRVT.KD,2006,1242551003608.43
France,FRA,Household final consumption expenditure (constant LCU),NE.CON.PRVT.KN,2006,1067902000000.0
France,FRA,Household final consumption expenditure (current LCU),NE.CON.PRVT.CN,2006,1020790000000.0
France,FRA,Household final consumption expenditure (current US$),NE.CON.PRVT.CD,2006,1280629782963.24
France,FRA,Household final consumption expenditure per capita (constant 2005 US$),NE.CON.PRVT.PC.KD,2006,19530.401285386102
France,FRA,Household final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,2006,1.49664062836928
France,FRA,"Household final consumption expenditure, etc. (% of GDP)",NE.CON.PETC.ZS,2006,55.0806224899057
France,FRA,"Household final consumption expenditure, etc. (annual % growth)",NE.CON.PETC.KD.ZG,2006,2.18066359618105
France,FRA,"Household final consumption expenditure, etc. (constant 2005 US$)",NE.CON.PETC.KD,2006,1242234001331.59
France,FRA,"Household final consumption expenditure, etc. (constant LCU)",NE.CON.PETC.KN,2006,1067791000000.0
France,FRA,"Household final consumption expenditure, etc. (current LCU)",NE.CON.PETC.CN,2006,1020791000000.0
France,FRA,"Household final consumption expenditure, etc. (current US$)",NE.CON.PETC.CD,2006,1280631037510.98
France,FRA,"Household final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,2006,1230243516180.72
France,FRA,"Household final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,2006,1095599741552.7
France,FRA,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,2006,6.593913868
France,FRA,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,2006,8.7424148325
France,FRA,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,2006,35.8320331687029
France,FRA,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,2006,59273707588.0
France,FRA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,2006,99.0
France,FRA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2006,89.0
France,FRA,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,2006,160.2824730688
France,FRA,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,2006,101.921579221
France,FRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2006,28.0113982496856
France,FRA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2006,5.585147313656878
France,FRA,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,2006,658429000000.0
France,FRA,Imports of goods and services (constant 2005 US$),NE.IMP.GNFS.KD,2006,623179532817.847
France,FRA,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,2006,528271000000.0
France,FRA,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,2006,519126000000.0
France,FRA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2006,651268347760.6321
France,FRA,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2006,830334000000.0
France,FRA,Improved sanitation facilities (% of population with access),SH.STA.ACSN,2006,98.7
France,FRA,"Improved sanitation facilities, rural (% of rural population with access)",SH.STA.ACSN.RU,2006,98.9
France,FRA,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,2006,98.6
France,FRA,Improved water source (% of population with access),SH.H2O.SAFE.ZS,2006,100.0
France,FRA,"Improved water source, rural (% of rural population with access)",SH.H2O.SAFE.RU.ZS,2006,100.0
France,FRA,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,2006,100.0
France,FRA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2006,11.0
France,FRA,Income share held by fourth 20%,SI.DST.04TH.20,2006,22.77
France,FRA,Income share held by highest 10%,SI.DST.10TH.10,2006,23.56
France,FRA,Income share held by highest 20%,SI.DST.05TH.20,2006,38.35
France,FRA,Income share held by lowest 10%,SI.DST.FRST.10,2006,3.29
France,FRA,Income share held by lowest 20%,SI.DST.FRST.20,2006,8.31
France,FRA,Income share held by second 20%,SI.DST.02ND.20,2006,13.25
France,FRA,Income share held by third 20%,SI.DST.03RD.20,2006,17.33
France,FRA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,2006,21.2517022379156
France,FRA,"Industry, value added (annual % growth)",NV.IND.TOTL.KD.ZG,2006,1.9198242245922497
France,FRA,"Industry, value added (constant 2005 US$)",NV.IND.TOTL.KD,2006,434000240435.838
France,FRA,"Industry, value added (constant LCU)",NV.IND.TOTL.KN,2006,374802000000.0
France,FRA,"Industry, value added (current LCU)",NV.IND.TOTL.CN,2006,352689000000.0
France,FRA,"Industry, value added (current US$)",NV.IND.TOTL.CD,2006,442465186300.339
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2006,1.68372645008186
France,FRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2006,2.16119809814923
France,FRA,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,2006,2.602559635649
France,FRA,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,2006,4.3491865194430215
France,FRA,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,2006,2.58855966860314
France,FRA,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,2006,4.31788101556572
France,FRA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,2006,1.4212896808434998
France,FRA,Interest payments (% of expense),GC.XPN.INTP.ZS,2006,5.2826733919816915
France,FRA,Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,2006,5.5464523110218
France,FRA,Interest payments (current LCU),GC.XPN.INTP.CN,2006,43056000000.0
France,FRA,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,2006,5.9734610717328716
France,FRA,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,2006,39331000000.0
France,FRA,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,2006,6638000000.0
France,FRA,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,2006,32693000000.0
France,FRA,"International tourism, number of arrivals",ST.INT.ARVL,2006,77916000.0
France,FRA,"International tourism, number of departures",ST.INT.DPRT,2006,22240000.0
France,FRA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,2006,8.37343199988928
France,FRA,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,2006,54450000000.0
France,FRA,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,2006,7938000000.0
France,FRA,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,2006,46512000000.0
France,FRA,Internet users (per 100 people),IT.NET.USER.P2,2006,46.87
France,FRA,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,2006,34.5
France,FRA,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,2006,34.2000007629395
France,FRA,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,2006,42.5
France,FRA,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,2006,41.9000015258789
France,FRA,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,2006,38.5999984741211
France,FRA,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,2006,38.0999984741211
France,FRA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,2006,50.0
France,FRA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,2006,50.7999992370605
France,FRA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,2006,64.599998474121
France,FRA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,2006,62.2000007629395
France,FRA,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,2006,62.4000015258789
France,FRA,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,2006,74.8000030517578
France,FRA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,2006,55.7999992370605
France,FRA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,2006,56.2999992370605
France,FRA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2006,69.599998474121
France,FRA,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,2006,26.899999618530305
France,FRA,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,2006,26.7000007629395
France,FRA,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,2006,27.2000007629395
France,FRA,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,2006,43.9000015258789
France,FRA,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,2006,41.2999992370605
France,FRA,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,2006,46.2000007629395
France,FRA,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,2006,28.600000381469695
France,FRA,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,2006,31.399999618530305
France,FRA,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,2006,26.100000381469695
France,FRA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,2006,46.3850172471125
France,FRA,"Labor force, total",SL.TLF.TOTL.IN,2006,28954412.0
France,FRA,Land area (sq. km),AG.LND.TOTL.K2,2006,547556.0
France,FRA,Land under cereal production (hectares),AG.LND.CREL.HA,2006,9014216.0
France,FRA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,2006,84.5
France,FRA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,2006,77.3
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,80.8121951219512
France,FRA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2006,0.0191502382911582
France,FRA,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,2006,5200.0
France,FRA,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,2006,67.78
France,FRA,"Listed domestic companies, total",CM.MKT.LDOM.NO,2006,730.0
France,FRA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,2006,97.22
France,FRA,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,2006,41.5
France,FRA,"Long-term unemployment, female (% of female unemployment)",SL.UEM.LTRM.FE.ZS,2006,40.9000015258789
France,FRA,"Long-term unemployment, male (% of male unemployment)",SL.UEM.LTRM.MA.ZS,2006,42.0999984741211
France,FRA,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,2006,102.061958312988
France,FRA,Machinery and transport equipment (% of value added in manufacturing),NV.MNF.MTRN.ZS.UN,2006,24.278594035590306
France,FRA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,2006,79.3909714767997
France,FRA,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,2006,72.8517817123215
France,FRA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2006,12.804143216958499
France,FRA,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,2006,2.68340207032931
France,FRA,"Manufacturing, value added (constant 2005 US$)",NV.IND.MANF.KD,2006,270574148499.78305
France,FRA,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,2006,212377000000.0
France,FRA,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,2006,212495000000.0
France,FRA,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,2006,266585121063.856
France,FRA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2006,16.7737980250489
France,FRA,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,2006,104.440400971204
France,FRA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,2006,2428251770000.0
France,FRA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2006,10.0
France,FRA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,2006,495867839696.994
France,FRA,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,2006,495531000000.0
France,FRA,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,2006,1.8736189259602296
France,FRA,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,2006,2.88371004034056
France,FRA,Merchandise exports to developing economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,2006,2.6312057368762
France,FRA,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,2006,1.5268999114081698
